code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
BVH,2020-06-04,15:06:04,HOSE,STOCK,49.9,53.3,46.45,50.0,50.7,49.75,49.85,50.02,43.474,44.082,43.256,43.343,43.491,690490.0,34535043000.0,0.0,0.0,-0.05,-0.0435,-0.1002
BVH,2020-06-03,15:06:02,HOSE,STOCK,49.9,53.3,46.45,50.0,50.3,49.4,49.9,49.7,43.474,43.735,42.952,43.387,43.213,1059760.0,52673423500.0,0.0,0.0,0.0,0.0,0.0
BVH,2020-06-02,15:06:03,HOSE,STOCK,50.7,54.2,47.2,51.0,51.1,49.9,49.9,50.56,44.343,44.43,43.387,43.387,43.961,1122590.0,56756912000.0,0.0,0.0,-0.8,-0.6956,-1.5779
BVH,2020-06-01,15:06:04,HOSE,STOCK,49.95,53.4,46.5,50.1,51.2,50.1,50.7,50.7,43.561,44.517,43.561,44.082,44.082,710180.0,36008504000.0,0.0,0.0,0.75,0.6521,1.5015
BVH,2020-05-29,15:05:02,HOSE,STOCK,50.4,53.9,46.9,50.2,50.4,49.7,49.95,49.93,43.648,43.821,43.213,43.43,43.413,865840.0,43229775500.0,0.0,0.0,-0.45,-0.3913,-0.8929
BVH,2020-05-28,15:05:03,HOSE,STOCK,50.5,54.0,47.0,50.5,51.1,49.8,50.4,50.51,43.908,44.43,43.3,43.821,43.917,771840.0,38983194000.0,0.0,0.0,-0.1,-0.0869,-0.198
BVH,2020-05-27,15:05:03,HOSE,STOCK,52.0,55.6,48.4,52.5,53.2,50.5,50.5,52.08,45.647,46.256,43.908,43.908,45.282,1804210.0,93960769000.0,0.0,0.0,-1.5,-1.3042,-2.8846
BVH,2020-05-26,15:05:03,HOSE,STOCK,49.5,52.9,46.05,49.4,52.4,49.25,52.0,50.99,42.952,45.56,42.822,45.213,44.334,2157490.0,110010373500.0,0.0,0.0,2.5,2.1737,5.0505
BVH,2020-05-25,15:05:03,HOSE,STOCK,49.15,52.5,45.75,49.2,49.75,49.0,49.5,49.35,42.778,43.256,42.604,43.039,42.909,618230.0,30511256000.0,0.0,0.0,0.35,0.3043,0.7121
BVH,2020-05-22,15:05:02,HOSE,STOCK,50.1,53.6,46.6,49.7,50.4,49.1,49.15,49.79,43.213,43.821,42.691,42.735,43.291,891980.0,44413536000.0,0.0,0.0,-0.95,-0.826,-1.8962
BVH,2020-05-21,15:05:02,HOSE,STOCK,49.5,52.9,46.05,49.9,51.0,49.5,50.1,50.28,43.387,44.343,43.039,43.561,43.717,1347860.0,67775407500.0,0.0,0.0,0.6,0.5217,1.2121
BVH,2020-05-20,15:05:03,HOSE,STOCK,48.6,52.0,45.2,48.55,50.0,48.3,49.5,49.32,42.213,43.474,41.996,43.039,42.882,873620.0,43086090500.0,0.0,0.0,0.9,0.7825,1.8519
BVH,2020-05-19,15:05:02,HOSE,STOCK,48.8,52.2,45.4,50.1,50.1,48.5,48.6,49.24,43.561,43.561,42.169,42.256,42.813,999630.0,49225213000.0,0.0,0.0,-0.2,-0.1739,-0.4098
BVH,2020-05-18,15:05:02,HOSE,STOCK,48.25,51.6,44.9,48.5,49.2,48.0,48.8,48.53,42.169,42.778,41.735,42.43,42.196,619780.0,30078620000.0,0.0,0.0,0.55,0.4782,1.1399
BVH,2020-05-15,15:05:02,HOSE,STOCK,49.7,53.1,46.25,49.9,50.3,48.2,48.25,48.9,43.387,43.735,41.909,41.952,42.517,932240.0,45588895000.0,0.0,0.0,-1.45,-1.2607,-2.9175
BVH,2020-05-14,15:05:02,HOSE,STOCK,50.5,54.0,47.0,49.5,51.0,49.5,49.7,50.08,43.039,44.343,43.039,43.213,43.543,963990.0,48273606500.0,0.0,0.0,-0.8,-0.6956,-1.5842
BVH,2020-05-13,15:05:02,HOSE,STOCK,49.8,53.2,46.35,49.7,52.5,48.55,50.5,50.6,43.213,45.647,42.213,43.908,43.995,1085990.0,54947632500.0,0.0,0.0,0.7,0.6086,1.4056
BVH,2020-05-12,15:05:02,HOSE,STOCK,48.15,51.5,44.8,47.9,50.0,47.5,49.8,49.05,41.648,43.474,41.3,43.3,42.648,1471180.0,72165009500.0,0.0,0.0,1.65,1.4346,3.4268
BVH,2020-05-11,15:05:02,HOSE,STOCK,47.9,51.2,44.55,48.45,48.8,48.0,48.15,48.31,42.126,42.43,41.735,41.865,42.004,917750.0,44334810000.0,0.0,0.0,0.25,0.2174,0.5219
BVH,2020-05-08,15:05:01,HOSE,STOCK,46.95,50.2,43.7,47.0,49.4,47.0,47.9,48.24,40.865,42.952,40.865,41.648,41.943,1646520.0,79430276000.0,0.0,0.0,0.95,0.826,2.0234
BVH,2020-05-07,15:05:02,HOSE,STOCK,46.5,49.75,43.25,46.5,47.5,46.0,46.95,46.87,40.431,41.3,39.996,40.822,40.752,874170.0,40975175500.0,0.0,0.0,0.45,0.3913,0.9677
BVH,2020-05-06,15:05:02,HOSE,STOCK,45.0,48.15,41.85,45.2,46.5,44.5,46.5,45.15,39.3,40.431,38.692,40.431,39.257,587550.0,26527445000.0,0.0,0.0,1.5,1.3042,3.3333
BVH,2020-05-05,15:05:02,HOSE,STOCK,44.1,47.15,41.05,44.0,45.0,44.0,45.0,44.56,38.257,39.126,38.257,39.126,38.744,361060.0,16089692000.0,0.0,0.0,0.9,0.7825,2.0408
BVH,2020-05-04,15:05:02,HOSE,STOCK,46.2,49.4,43.0,46.0,46.45,44.1,44.1,45.51,39.996,40.387,38.344,38.344,39.57,449700.0,20467879500.0,0.0,0.0,-2.1,-1.8259,-4.5455
BVH,2020-04-29,15:04:03,HOSE,STOCK,46.1,49.3,42.9,45.6,46.5,45.6,46.2,46.24,39.648,40.431,39.648,40.17,40.204,312690.0,14458654000.0,0.0,0.0,0.1,0.0869,0.2169
BVH,2020-04-28,15:04:02,HOSE,STOCK,46.45,49.7,43.2,46.3,46.9,45.1,46.1,45.9,40.257,40.778,39.213,40.083,39.909,433680.0,19904385000.0,0.0,0.0,-0.35,-0.3043,-0.7535
