code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-05-12,15:05:03,HOSE,STOCK,26.65,28.5,24.8,26.8,28.15,26.75,27.95,27.494,26.8,28.15,26.75,27.95,27.494,8097300.0,222628545000.0,0.0,0.0,1.3,1.3,4.878
GVR,2025-05-09,15:05:02,HOSE,STOCK,26.55,28.4,24.7,27.0,27.2,26.3,26.65,26.815,27.0,27.2,26.3,26.65,26.815,5752200.0,154247780000.0,55000.0,1562000000.0,0.1,0.1,0.3766
GVR,2025-05-08,15:05:02,HOSE,STOCK,24.85,26.55,23.15,25.15,26.55,25.1,26.55,26.001,25.15,26.55,25.1,26.55,26.001,10064000.0,261671185000.0,0.0,0.0,1.7,1.7,6.841
GVR,2025-05-07,15:05:26,HOSE,STOCK,24.3,26.0,22.6,24.2,25.15,24.2,24.85,24.756,24.2,25.15,24.2,24.85,24.756,4378300.0,108388615000.0,0.0,0.0,0.55,0.55,2.2634
GVR,2025-05-06,15:05:01,HOSE,STOCK,24.85,26.55,23.15,25.15,25.15,24.3,24.3,24.693,25.15,25.15,24.3,24.3,24.693,4005900.0,98916870000.0,130000.0,3451500000.0,-0.55,-0.55,-2.2133
GVR,2025-05-05,16:05:56,HOSE,STOCK,23.7,25.35,22.05,24.1,24.9,24.0,24.85,24.46,24.1,24.9,24.0,24.85,24.46,5919600.0,144793390000.0,0.0,0.0,1.15,1.15,4.8523
GVR,2025-04-29,15:04:17,HOSE,STOCK,23.5,25.1,21.9,23.5,24.0,23.3,23.7,23.692,23.5,24.0,23.3,23.7,23.692,3078300.0,72931470000.0,285000.0,6957280000.0,0.2,0.2,0.8511
GVR,2025-04-28,15:04:18,HOSE,STOCK,23.8,25.45,22.15,24.0,24.0,23.15,23.5,23.372,24.0,24.0,23.15,23.5,23.372,2733400.0,63885690000.0,0.0,0.0,-0.3,-0.3,-1.2605
GVR,2025-04-25,15:04:20,HOSE,STOCK,23.55,25.15,21.95,23.65,24.0,23.55,23.8,23.702,23.65,24.0,23.55,23.8,23.702,3552300.0,84195375000.0,35000.0,880250000.0,0.25,0.25,1.0616
GVR,2025-04-24,15:04:17,HOSE,STOCK,23.15,24.75,21.55,23.4,24.5,23.3,23.55,23.736,23.4,24.5,23.3,23.55,23.736,5767100.0,136886010000.0,0.0,0.0,0.4,0.4,1.7279
GVR,2025-04-23,15:04:18,HOSE,STOCK,22.3,23.85,20.75,22.85,23.6,21.7,23.15,22.618,22.85,23.6,21.7,23.15,22.618,6047400.0,136780145000.0,0.0,0.0,0.85,0.85,3.8117
GVR,2025-04-22,15:04:17,HOSE,STOCK,23.7,25.35,22.05,23.6,23.65,22.05,22.3,22.388,23.6,23.65,22.05,22.3,22.388,6821400.0,152717250000.0,0.0,0.0,-1.4,-1.4,-5.9072
GVR,2025-04-21,15:04:18,HOSE,STOCK,24.5,26.2,22.8,24.5,24.6,23.6,23.7,23.982,24.5,24.6,23.6,23.7,23.982,2932600.0,70328910000.0,0.0,0.0,-0.8,-0.8,-3.2653
