code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
POW,2019-06-26,15:06:01,HOSE,STOCK,14.85,15.85,13.85,14.85,15.0,14.8,14.8,14.89,14.166,14.31,14.119,14.119,14.204,882080.0,13131120000.0,0.0,0.0,-0.05,-0.0477,-0.3367
POW,2019-06-25,15:06:01,HOSE,STOCK,14.85,15.85,13.85,14.85,15.2,14.75,14.85,14.9,14.166,14.5,14.07,14.166,14.214,2049410.0,30536112000.0,0.0,0.0,0.0,0.0,0.0
POW,2019-06-24,15:06:02,HOSE,STOCK,15.4,16.45,14.35,15.4,15.4,14.8,14.85,15.03,14.691,14.691,14.119,14.166,14.338,2920390.0,43897315000.0,0.0,0.0,-0.55,-0.5247,-3.5714
POW,2019-06-21,15:06:02,HOSE,STOCK,15.5,16.55,14.45,15.6,15.7,15.3,15.4,15.4,14.882,14.977,14.596,14.691,14.691,33346330.0,513657420499.99994,0.0,0.0,-0.1,-0.0954,-0.6452
POW,2019-06-20,15:06:05,HOSE,STOCK,15.65,16.7,14.6,15.6,15.65,15.45,15.5,15.52,14.882,14.929,14.738,14.787,14.805,1217460.0,18893225500.0,0.0,0.0,-0.15,-0.1431,-0.9585
POW,2019-06-19,15:06:02,HOSE,STOCK,15.8,16.9,14.7,15.9,15.9,15.65,15.65,15.71,15.168,15.168,14.929,14.929,14.986,1797490.0,28236762500.0,0.0,0.0,-0.15,-0.1431,-0.9494
POW,2019-06-18,15:06:03,HOSE,STOCK,15.95,17.05,14.85,16.0,16.05,15.75,15.8,15.86,15.264,15.311,15.025,15.073,15.13,3147750.0,49938730000.0,0.0,0.0,-0.15,-0.1431,-0.9404
POW,2019-06-17,15:06:02,HOSE,STOCK,15.6,16.65,14.55,15.95,16.0,15.7,15.95,15.89,15.215,15.264,14.977,15.215,15.158,3637680.0,57785048000.0,0.0,0.0,0.35,0.3339,2.2436
POW,2019-06-14,15:06:03,HOSE,STOCK,15.6,16.65,14.55,15.4,15.75,15.4,15.6,15.55,14.691,15.025,14.691,14.882,14.834,520010.0,8084709000.0,0.0,0.0,0.0,0.0,0.0
POW,2019-06-13,15:06:02,HOSE,STOCK,15.75,16.85,14.65,15.75,15.75,15.45,15.6,15.59,15.025,15.025,14.738,14.882,14.872,1315050.0,20496060500.0,0.0,0.0,-0.15,-0.1431,-0.9524
POW,2019-06-12,15:06:02,HOSE,STOCK,15.85,16.95,14.75,15.85,15.85,15.65,15.75,15.73,15.12,15.12,14.929,15.025,15.006,1922670.0,30252913000.0,0.0,0.0,-0.1,-0.0954,-0.6309
POW,2019-06-11,15:06:01,HOSE,STOCK,16.1,17.2,15.0,16.1,16.15,15.8,15.85,15.89,15.359,15.406,15.073,15.12,15.158,1320290.0,20983490000.0,0.0,0.0,-0.25,-0.2385,-1.5528
POW,2019-06-10,15:06:01,HOSE,STOCK,16.05,17.15,14.95,16.3,16.4,16.05,16.1,16.2,15.55,15.645,15.311,15.359,15.454,2921550.0,47322237000.0,0.0,0.0,0.05,0.0477,0.3115
